,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
549,BrooklynMarylee,BrooklynMarylee,19074612,1158512010205814789,/BrooklynMarylee/status/1158512010205814789,2019-08-05 22:56:02,1565045762,#mikehucabee is an idiot. #GunsKillPeople #GunControlNowhttps://twitter.com/RawStory/status/1158438845467246592 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mikehucabee?src=hash""><s>#</s><b>mikehucabee</b></a> is an idiot. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunControlNow?src=hash""><s>#</s><b>GunControlNow</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/RawStory/status/1158438845467246592"" dir=""ltr"" href=""https://t.co/ktFkguNnfJ"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/RawStory/status/1158438845467246592""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/RawStory/statu</span><span class=""invisible"">s/1158438845467246592</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/RawStory/status/1158438845467246592'],"['mikehucabee', 'GunsKillPeople', 'GunControlNowhttps']",False,[],,0,0,0,False,False,,[]
550,JillFrance,Jill Resists,28874443,1158509138634313730,/JillFrance/status/1158509138634313730,2019-08-05 22:44:37,1565045077,You are the problem sir.  Blaming everything in sight except for the most obvious! #GunsKillPeople #WakeUp #ElPasoShooting #DaytonOhioShooting #ComplicitGOP,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You are the problem sir.  Blaming everything in sight except for the most obvious! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/WakeUp?src=hash""><s>#</s><b>WakeUp</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ElPasoShooting?src=hash""><s>#</s><b>ElPasoShooting</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DaytonOhioShooting?src=hash""><s>#</s><b>DaytonOhioShooting</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ComplicitGOP?src=hash""><s>#</s><b>ComplicitGOP</b></a></p>",[],"['GunsKillPeople', 'WakeUp', 'ElPasoShooting', 'DaytonOhioShooting', 'ComplicitGOP']",False,[],,0,0,0,False,True,1158449972150300672,"[{'screen_name': 'GarryBredefeld', 'user_id': '4051496293'}]"
551,suchabuzzkill1,Betty Buzzkill🌹🏴󠁧󠁢󠁷󠁬󠁳󠁿,1067933325258645504,1158506389108658182,/suchabuzzkill1/status/1158506389108658182,2019-08-05 22:33:41,1565044421,Yeah 30-50 feral hogs is a terrorist scourge and all but have you met Jeremy Corbyn? #GunConrolNow #GunsKillPeople #feralhogsneedlovetoo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yeah 30-50 feral hogs is a terrorist scourge and all but have you met Jeremy Corbyn? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunConrolNow?src=hash""><s>#</s><b>GunConrolNow</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/feralhogsneedlovetoo?src=hash""><s>#</s><b>feralhogsneedlovetoo</b></a></p>",[],"['GunConrolNow', 'GunsKillPeople', 'feralhogsneedlovetoo']",False,[],,0,0,0,False,False,,[]
552,Awesomeincarn8,Eric --Sir Generic of Nowhere Important-- Allen,52514568,1158505962740711424,/Awesomeincarn8/status/1158505962740711424,2019-08-05 22:32:00,1565044320,"I’ve been playing video games since I got an NES for Christmas 33 years ago.  I have never murdered anyone, started or even participated in a fight, or any other act of violence. #VideogamesAreNotToBlame #GunsKillPeople #GunControlNow","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I’ve been playing video games since I got an NES for Christmas 33 years ago.  I have never murdered anyone, started or even participated in a fight, or any other act of violence. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/VideogamesAreNotToBlame?src=hash""><s>#</s><b>VideogamesAreNotToBlame</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunControlNow?src=hash""><s>#</s><b>GunControlNow</b></a></p>",[],"['VideogamesAreNotToBlame', 'GunsKillPeople', 'GunControlNow']",False,[],,2,1,1,True,False,,[]
553,Canadian_AK,Andrea Kerr 🇨🇦,331397910,1158505758067048449,/Canadian_AK/status/1158505758067048449,2019-08-05 22:31:11,1565044271,"If I literally hear guns don't kill people, people do one more time...I am going to lose my sh*$!  Numbers are a universal language and do not lie! WAKE UP AMERICA! #GunControlNow #SenselessLoss #GunsKillPeople #BanAssaultWeaponsNow #MandatoryBackgroundCheckspic.twitter.com/HUelefxpyC","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">If I literally hear guns don't kill people, people do one more time...I am going to lose my sh*$!  Numbers are a universal language and do not lie! WAKE UP AMERICA! <img alt=""🚫"" aria-label=""Emoji: No entry sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f6ab.png"" title=""No entry sign""/><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunControlNow?src=hash""><s>#</s><b>GunControlNow</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SenselessLoss?src=hash""><s>#</s><b>SenselessLoss</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BanAssaultWeaponsNow?src=hash""><s>#</s><b>BanAssaultWeaponsNow</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MandatoryBackgroundChecks?src=hash""><s>#</s><b>MandatoryBackgroundChecks</b></a><img alt=""🤬"" aria-label=""Emoji: Face with symbols over mouth"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f92c.png"" title=""Face with symbols over mouth""/><img alt=""😥"" aria-label=""Emoji: Disappointed but relieved face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f625.png"" title=""Disappointed but relieved face""/><img alt=""🍁"" aria-label=""Emoji: Maple leaf"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f341.png"" title=""Maple leaf""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/HUelefxpyC"">pic.twitter.com/HUelefxpyC</a></p>",[],"['GunControlNow', 'SenselessLoss', 'GunsKillPeople', 'BanAssaultWeaponsNow', 'MandatoryBackgroundCheckspic']",True,['https://pbs.twimg.com/media/EBPW2D1UIAAA0VS.jpg'],,4,0,1,True,False,,[]
554,HannaEgan2,Hanna Egan,1151746019023097856,1158505185020436481,/HannaEgan2/status/1158505185020436481,2019-08-05 22:28:54,1565044134,@realDonaldTrump do you work at being so stupid or does it just come naturally. Guns are the problem. Not games.  #GunSafetyNow #GunsKillNotGames #GunsKillPeople #DontBlameGames,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> do you work at being so stupid or does it just come naturally. Guns are the problem. Not games.  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunSafetyNow?src=hash""><s>#</s><b>GunSafetyNow</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillNotGames?src=hash""><s>#</s><b>GunsKillNotGames</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DontBlameGames?src=hash""><s>#</s><b>DontBlameGames</b></a></p>",[],"['GunSafetyNow', 'GunsKillNotGames', 'GunsKillPeople', 'DontBlameGames']",False,[],,0,0,0,False,False,,[]
555,Fibrotramp,Josh Hutchinson,1899026634,1158505124001529856,/Fibrotramp/status/1158505124001529856,2019-08-05 22:28:40,1565044120,"#VideogamesAreNotToBlame
#GunsKillPeople","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/VideogamesAreNotToBlame?src=hash""><s>#</s><b>VideogamesAreNotToBlame</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a></p>",[],"['VideogamesAreNotToBlame', 'GunsKillPeople']",False,[],,0,0,0,False,False,,[]
556,BetNot,Bet Not,107429408,1158503443092430850,/BetNot/status/1158503443092430850,2019-08-05 22:21:59,1565043719,It really is that #gunskillpeople https://twitter.com/wes445/status/1158502348303548421 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">It really is that <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/gunskillpeople?src=hash""><s>#</s><b><strong>gunskillpeople</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://twitter.com/wes445/status/1158502348303548421"" dir=""ltr"" href=""https://t.co/6PTZ2p1uKU"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/wes445/status/1158502348303548421""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/wes445/status/</span><span class=""invisible"">1158502348303548421</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/wes445/status/1158502348303548421'],['gunskillpeople'],False,[],,0,0,0,False,False,,[]
557,Awesomeincarn8,Eric --Sir Generic of Nowhere Important-- Allen,52514568,1158501942575763457,/Awesomeincarn8/status/1158501942575763457,2019-08-05 22:16:01,1565043361,"I do not own a gun, nor have I ever owned one. I don’t enjoy hunting. I have never felt the need to own one.  I do not feel less manly for not owning a gun, and neither should anyone else. You don’t need a gun just because you can. #GETRIDOFTHEGUNS #GunsKillPeople #GunControlNow","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I do not own a gun, nor have I ever owned one. I don’t enjoy hunting. I have never felt the need to own one.  I do not feel less manly for not owning a gun, and neither should anyone else. You don’t need a gun just because you can. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GETRIDOFTHEGUNS?src=hash""><s>#</s><b>GETRIDOFTHEGUNS</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunControlNow?src=hash""><s>#</s><b>GunControlNow</b></a></p>",[],"['GETRIDOFTHEGUNS', 'GunsKillPeople', 'GunControlNow']",False,[],,0,0,0,False,False,,[]
558,a_self_relating,iMi,1566956348,1158498739205443585,/a_self_relating/status/1158498739205443585,2019-08-05 22:03:17,1565042597,Research backs it up: #GunsKillPeople https://www.bbc.co.uk/news/world-us-canada-41488081 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Research backs it up: <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.bbc.co.uk/news/world-us-canada-41488081"" dir=""ltr"" href=""https://t.co/SoefpXkDCn"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.bbc.co.uk/news/world-us-canada-41488081""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">bbc.co.uk/news/world-us-</span><span class=""invisible"">canada-41488081</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.bbc.co.uk/news/world-us-canada-41488081'],['GunsKillPeople'],False,[],,0,0,0,False,False,,[]
559,rckennard,Richard Kennard,155737922,1158497945798316034,/rckennard/status/1158497945798316034,2019-08-05 22:00:08,1565042408,#GodBlessUSA #USA #murica #proud2bmurican #2a #LiberalsWithPistols #GunsKillPeople #GunsKillPpl #GunsKill ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><img alt=""🙏🏼"" aria-label=""Emoji: Person with folded hands (medium light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64f-1f3fc.png"" title=""Person with folded hands (medium light skin tone)""/><img alt=""🇺🇸"" aria-label=""Emoji: Flag of United States"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"" title=""Flag of United States""/><img alt=""💙"" aria-label=""Emoji: Blue heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f499.png"" title=""Blue heart""/><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GodBlessUSA?src=hash""><s>#</s><b>GodBlessUSA</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/USA?src=hash""><s>#</s><b>USA</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/murica?src=hash""><s>#</s><b>murica</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/proud2bmurican?src=hash""><s>#</s><b>proud2bmurican</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/2a?src=hash""><s>#</s><b>2a</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LiberalsWithPistols?src=hash""><s>#</s><b>LiberalsWithPistols</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPpl?src=hash""><s>#</s><b>GunsKillPpl</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKill?src=hash""><s>#</s><b>GunsKill</b></a> <img alt=""😢"" aria-label=""Emoji: Crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f622.png"" title=""Crying face""/><img alt=""🔫"" aria-label=""Emoji: Water pistol"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f52b.png"" title=""Water pistol""/></p>",[],"['GodBlessUSA', 'USA', 'murica', 'proud2bmurican', '2a', 'LiberalsWithPistols', 'GunsKillPeople', 'GunsKillPpl', 'GunsKill']",False,[],,1,0,0,False,True,1158126965599166466,"[{'screen_name': 'GiffordsCourage', 'user_id': '587536673'}]"
560,YoMinardi,Toni Minardi,708765983444488193,1158497076965249024,/YoMinardi/status/1158497076965249024,2019-08-05 21:56:41,1565042201,@realDonaldTrump #BanAssaultWeaponsNow #BanAssaultWeapons #BanBumpStocks #GunControlNow #gunsaretheproblem #GunsKillPeople #EnoughIsEnough #TrumpIsADisgracehttps://twitter.com/realDonaldTrump/status/1158424951503884292 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""und""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BanAssaultWeaponsNow?src=hash""><s>#</s><b>BanAssaultWeaponsNow</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BanAssaultWeapons?src=hash""><s>#</s><b>BanAssaultWeapons</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BanBumpStocks?src=hash""><s>#</s><b>BanBumpStocks</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunControlNow?src=hash""><s>#</s><b>GunControlNow</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/gunsaretheproblem?src=hash""><s>#</s><b>gunsaretheproblem</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EnoughIsEnough?src=hash""><s>#</s><b>EnoughIsEnough</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TrumpIsADisgrace?src=hash""><s>#</s><b>TrumpIsADisgrace</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/realDonaldTrump/status/1158424951503884292"" dir=""ltr"" href=""https://t.co/HWSdW36fQI"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/realDonaldTrump/status/1158424951503884292""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/realDonaldTrum</span><span class=""invisible"">p/status/1158424951503884292</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/realDonaldTrump/status/1158424951503884292'],"['BanAssaultWeaponsNow', 'BanAssaultWeapons', 'BanBumpStocks', 'GunControlNow', 'gunsaretheproblem', 'GunsKillPeople', 'EnoughIsEnough', 'TrumpIsADisgracehttps']",False,[],,0,0,0,False,False,,[]
561,BetNot,Bet Not,107429408,1158496974829686785,/BetNot/status/1158496974829686785,2019-08-05 21:56:17,1565042177,"Hey #racistsonparade  Get up, and defend #yourPresident ... I dare ya Come on, where you all at... ;? #mentallyillPresident #gunskillpeople pic.twitter.com/F6TEdRpXOp","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hey <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/racistsonparade?src=hash""><s>#</s><b>racistsonparade</b></a> <img alt=""‼️"" aria-label=""Emoji: Double exclamation mark"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/203c.png"" title=""Double exclamation mark""/> Get up, and defend <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/yourPresident?src=hash""><s>#</s><b>yourPresident</b></a> ... I dare ya <img alt=""❗️"" aria-label=""Emoji: Red exclamation mark symbol"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2757.png"" title=""Red exclamation mark symbol""/>Come on, where you all at... ;? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mentallyillPresident?src=hash""><s>#</s><b>mentallyillPresident</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/gunskillpeople?src=hash""><s>#</s><b><strong>gunskillpeople</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/F6TEdRpXOp"">pic.twitter.com/F6TEdRpXOp</a></p>",[],"['racistsonparade', 'yourPresident', 'mentallyillPresident', 'gunskillpeople']",True,['https://pbs.twimg.com/media/EBPO23WXUAAt344.jpg'],,0,0,0,False,False,,[]
562,shanmac_swim,Shannon Macdonald,1091337007,1158496514706038785,/shanmac_swim/status/1158496514706038785,2019-08-05 21:54:27,1565042067,"Other countries have troubled youth, gruesome video games and mental illness but do not suffer from catastrophic numbers of mass shootings #GunsKillPeople #RacismIsNotAMentalIllness","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Other countries have troubled youth, gruesome video games and mental illness but do not suffer from catastrophic numbers of mass shootings <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/RacismIsNotAMentalIllness?src=hash""><s>#</s><b>RacismIsNotAMentalIllness</b></a></p>",[],"['GunsKillPeople', 'RacismIsNotAMentalIllness']",False,[],,1,1,0,False,True,1158423535246860288,"[{'screen_name': 'PeteButtigieg', 'user_id': '226222147'}]"
563,BrooklynMarylee,BrooklynMarylee,19074612,1158495348198977536,/BrooklynMarylee/status/1158495348198977536,2019-08-05 21:49:49,1565041789,#GunsKillPeople stupid https://twitter.com/NBCNews/status/1158491876258959361 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> stupid <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/NBCNews/status/1158491876258959361"" dir=""ltr"" href=""https://t.co/CDtwDII8Z4"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/NBCNews/status/1158491876258959361""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/NBCNews/status</span><span class=""invisible"">/1158491876258959361</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/NBCNews/status/1158491876258959361'],['GunsKillPeople'],False,[],,1,0,1,True,False,,[]
564,OutragePoet,Not Jeff Goldblum,956228888677425152,1158492675986714624,/OutragePoet/status/1158492675986714624,2019-08-05 21:39:12,1565041152,"Fixed this statement for the @NRA and @realDonaldTrump as well.

#GunsKillPeople #GunControlNow https://twitter.com/NRA/status/1158458358984302592 …pic.twitter.com/hVAgVkpLtE","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Fixed this statement for the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""21829541"" dir=""ltr"" href=""/NRA""><s>@</s><b>NRA</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> as well.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunControlNow?src=hash""><s>#</s><b>GunControlNow</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://twitter.com/NRA/status/1158458358984302592"" dir=""ltr"" href=""https://t.co/HXZV5NO98m"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/NRA/status/1158458358984302592""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/NRA/status/115</span><span class=""invisible"">8458358984302592</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/hVAgVkpLtE"">pic.twitter.com/hVAgVkpLtE</a></p>",['https://twitter.com/NRA/status/1158458358984302592'],"['GunsKillPeople', 'GunControlNow']",True,['https://pbs.twimg.com/media/EBPK8kmUYAAjCtF.jpg'],,0,0,0,False,False,,[]
